YEAR,MONTH,DATE,TIME_INTERVAL,STREET,LATITUDE,LONGITUDE,ACCLASS,INVTYPE,INVAGE,INJURY
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,Major
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,Major
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,Minor
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,Minor
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Passenger,15 to 19,Minimal
2017,9,2017-09-23 04:00:00+00:00,00-01,ROCKCLIFFE BLVD and WOOLNER AVE,43.674117,-79.488162,Non-Fatal Injury,Driver,20 to 24,Minimal
2017,9,2017-09-24 04:00:00+00:00,00-01,YONGE ST and CENTRE AVE,43.790942,-79.418277,Non-Fatal Injury,Driver,25 to 29,
2017,9,2017-09-24 04:00:00+00:00,00-01,YONGE ST and CENTRE AVE,43.790942,-79.418277,Non-Fatal Injury,Pedestrian,30 to 34,Major
2017,9,2017-09-24 04:00:00+00:00,00-01,YONGE ST and CENTRE AVE,43.790942,-79.418277,Non-Fatal Injury,Pedestrian,30 to 34,Major
2017,9,2017-09-24 04:00:00+00:00,12-13,DUFFERIN ST and HOPEWELL AVE,43.698622,-79.451267,Non-Fatal Injury,Driver,60 to 64,
2017,9,2017-09-24 04:00:00+00:00,12-13,DUFFERIN ST and HOPEWELL AVE,43.698622,-79.451267,Non-Fatal Injury,Cyclist,30 to 34,Major
2017,5,2017-05-28 04:00:00+00:00,13-14,YONGE ST and YORK MILLS RD,43.744078,-79.40668,Non-Fatal Injury,Passenger,75 to 79,
2017,9,2017-09-25 04:00:00+00:00,16-17,EGLINTON  AVE W and CHILTERN HILL RD,43.700457,-79.427722,Non-Fatal Injury,Pedestrian,50 to 54,Major
2017,9,2017-09-25 04:00:00+00:00,16-17,EGLINTON  AVE W and CHILTERN HILL RD,43.700457,-79.427722,Non-Fatal Injury,Driver,25 to 29,
2017,9,2017-09-25 04:00:00+00:00,23-00,4673 JANE ST,43.770049,-79.520641,Non-Fatal Injury,Driver,55 to 59,
2017,9,2017-09-25 04:00:00+00:00,23-00,4673 JANE ST,43.770049,-79.520641,Non-Fatal Injury,Pedestrian,25 to 29,Major
2017,9,2017-09-26 04:00:00+00:00,15-16,BURNHAMTHORPE RD and SATURN RD,43.642485,-79.575847,Non-Fatal Injury,Driver,60 to 64,
2017,9,2017-09-26 04:00:00+00:00,15-16,BURNHAMTHORPE RD and SATURN RD,43.642485,-79.575847,Non-Fatal Injury,Motorcycle Driver,25 to 29,Major
2017,9,2017-09-27 04:00:00+00:00,21-22,WARDEN AVE and CONTINENTAL PL,43.763491,-79.301257,Fatal,Driver,unknown,
2017,9,2017-09-27 04:00:00+00:00,21-22,WARDEN AVE and CONTINENTAL PL,43.763491,-79.301257,Fatal,Pedestrian,30 to 34,Fatal
2017,9,2017-09-27 04:00:00+00:00,21-22,WARDEN AVE and CONTINENTAL PL,43.763491,-79.301257,Fatal,Pedestrian,5 to 9,Fatal
2017,9,2017-09-27 04:00:00+00:00,21-22,WARDEN AVE and CONTINENTAL PL,43.763491,-79.301257,Fatal,Driver,35 to 39,
2017,9,2017-09-28 04:00:00+00:00,16-17,BIRCHMOUNT RD and ZENITH DR,43.711009,-79.269771,Fatal,Driver,45 to 49,
2017,9,2017-09-28 04:00:00+00:00,16-17,BIRCHMOUNT RD and ZENITH DR,43.711009,-79.269771,Fatal,Passenger,40 to 44,Minor
2017,9,2017-09-28 04:00:00+00:00,16-17,BIRCHMOUNT RD and ZENITH DR,43.711009,-79.269771,Fatal,Pedestrian,55 to 59,Fatal
2017,9,2017-09-28 04:00:00+00:00,16-17,BIRCHMOUNT RD and ZENITH DR,43.711009,-79.269771,Fatal,Driver,50 to 54,Minor
2017,9,2017-09-28 04:00:00+00:00,21-22,4322 MCCOWAN RD,43.829547,-79.274997,Fatal,Pedestrian,70 to 74,Fatal
2017,9,2017-09-28 04:00:00+00:00,21-22,4322 MCCOWAN RD,43.829547,-79.274997,Fatal,Driver,30 to 34,
2017,9,2017-09-29 04:00:00+00:00,23-00,YONGE ST and ORCHARD VIEW BLVD,43.708125,-79.398631,Non-Fatal Injury,Driver,25 to 29,
2017,9,2017-09-29 04:00:00+00:00,23-00,YONGE ST and ORCHARD VIEW BLVD,43.708125,-79.398631,Non-Fatal Injury,Pedestrian,25 to 29,Major
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Passenger,0 to 4,
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Passenger,30 to 34,
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Passenger,0 to 4,
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Passenger,35 to 39,
2017,7,2017-07-31 04:00:00+00:00,07-08,SHERBOURNE ST and DUNDAS ST E,43.658221,-79.37099,Fatal,Pedestrian,45 to 49,Major
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Driver,35 to 39,
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Driver,40 to 44,
2017,9,2017-09-30 04:00:00+00:00,13-14,ROGERS  RD and MCROBERTS AVE,43.683287,-79.455447,Non-Fatal Injury,Driver,90 to 94,Major
2017,10,2017-10-01 04:00:00+00:00,16-17,DAVENPORT RD and DOVERCOURT ROAD,43.674288,-79.434612,Non-Fatal Injury,Driver,40 to 44,
2017,10,2017-10-01 04:00:00+00:00,16-17,DAVENPORT RD and DOVERCOURT ROAD,43.674288,-79.434612,Non-Fatal Injury,Cyclist,45 to 49,Major
2017,10,2017-10-01 04:00:00+00:00,18-19,BLOOR ST W and SPADINA AVE,43.666583,-79.403827,Non-Fatal Injury,Cyclist,20 to 24,Major
2017,10,2017-10-01 04:00:00+00:00,18-19,BLOOR ST W and SPADINA AVE,43.666583,-79.403827,Non-Fatal Injury,Truck Driver,25 to 29,
2017,2,2017-02-02 05:00:00+00:00,02-03,BRIMLEY RD and ELGAR AVE,43.741065,-79.250186,Fatal,Driver,15 to 19,
2017,10,2017-10-01 04:00:00+00:00,18-19,BLOOR ST W and SPADINA AVE,43.666583,-79.403827,Non-Fatal Injury,Passenger,20 to 24,
2017,10,2017-10-01 04:00:00+00:00,18-19,BLOOR ST W and SPADINA AVE,43.666583,-79.403827,Non-Fatal Injury,Passenger,20 to 24,
2017,10,2017-10-02 04:00:00+00:00,06-07,WHITMORE AVE and DUFFERIN ST,43.697844,-79.451099,Non-Fatal Injury,Driver,35 to 39,
2017,10,2017-10-02 04:00:00+00:00,06-07,WHITMORE AVE and DUFFERIN ST,43.697844,-79.451099,Non-Fatal Injury,Pedestrian,35 to 39,Major
2017,10,2017-10-02 04:00:00+00:00,13-14,SEWELLS RD and STEELES AVE E,43.846129,-79.209255,Non-Fatal Injury,Driver,35 to 39,Major
2017,10,2017-10-02 04:00:00+00:00,13-14,SEWELLS RD and STEELES AVE E,43.846129,-79.209255,Non-Fatal Injury,Driver,25 to 29,Minimal
2017,10,2017-10-02 04:00:00+00:00,19-20,QUEEN ST E and BROADVIEW AVE,43.658805,-79.349811,Non-Fatal Injury,Driver,25 to 29,Major
2017,10,2017-10-02 04:00:00+00:00,19-20,STEELES AVE E and LAURELEAF RD S,43.805499,-79.385745,Non-Fatal Injury,Driver,Over 95,
2016,11,2016-11-07 05:00:00+00:00,08-09,ANCASTER RD and REGENT RD,43.731738,-79.465846,Non-Fatal Injury,Driver,30 to 34,Minor
2016,12,2016-12-14 05:00:00+00:00,10-11,PARK RD and CHURCH ST,43.672099,-79.384769,Non-Fatal Injury,Driver,50 to 54,
2016,9,2016-09-30 04:00:00+00:00,00-01,DUNDAS ST W and STERLING RD,43.650614,-79.442981,Non-Fatal Injury,Passenger,30 to 34,Major
2017,2,2017-02-03 05:00:00+00:00,14-15,BAY ST and GROSVENOR ST,43.662398,-79.38634,Non-Fatal Injury,Driver,20 to 24,Major
2017,5,2017-05-29 04:00:00+00:00,13-14,OAKWOOD AVE and VAUGHAN RD,43.692584,-79.440807,Non-Fatal Injury,Driver,60 to 64,
2016,11,2016-11-07 05:00:00+00:00,08-09,ANCASTER RD and REGENT RD,43.731738,-79.465846,Non-Fatal Injury,Passenger,0 to 4,Major
2017,7,2017-07-31 04:00:00+00:00,07-08,SHERBOURNE ST and DUNDAS ST E,43.658221,-79.37099,Fatal,Pedestrian,70 to 74,Fatal
2017,2,2017-02-03 05:00:00+00:00,14-15,BAY ST and GROSVENOR ST,43.662398,-79.38634,Non-Fatal Injury,Driver,45 to 49,
2017,2,2017-02-05 05:00:00+00:00,03-04,F G GARDINER XY  W and GARDINER X W 427 X N RAMP,43.615878,-79.536365,Non-Fatal Injury,Driver,20 to 24,Major
2017,2,2017-02-05 05:00:00+00:00,13-14,DRIFTWOOD  AVE and VENETIAN  CRES,43.754115,-79.513667,Non-Fatal Injury,Passenger,55 to 59,Major
2017,2,2017-02-05 05:00:00+00:00,13-14,DRIFTWOOD  AVE and VENETIAN  CRES,43.754115,-79.513667,Non-Fatal Injury,Driver,55 to 59,Minimal
2017,2,2017-02-05 05:00:00+00:00,13-14,DRIFTWOOD  AVE and VENETIAN  CRES,43.754115,-79.513667,Non-Fatal Injury,Driver,10 to 14,
2017,2,2017-02-07 05:00:00+00:00,19-20,MORTIMER AVE and BROADVIEW AVE,43.683955,-79.356281,Non-Fatal Injury,Driver,65 to 69,
2017,2,2017-02-07 05:00:00+00:00,19-20,MORTIMER AVE and BROADVIEW AVE,43.683955,-79.356281,Non-Fatal Injury,Pedestrian,75 to 79,Major
2017,2,2017-02-08 05:00:00+00:00,15-16,4 THE DONWAY  E and GUYTOI CRT,43.732337,-79.341464,Non-Fatal Injury,Driver,35 to 39,
2017,2,2017-02-08 05:00:00+00:00,15-16,4 THE DONWAY  E and GUYTOI CRT,43.732337,-79.341464,Non-Fatal Injury,Pedestrian,35 to 39,Major
2017,2,2017-02-10 05:00:00+00:00,10-11,QUEEN ST E and SHERBOURNE ST,43.654452,-79.369418,Non-Fatal Injury,Driver,45 to 49,
2016,12,2016-12-14 05:00:00+00:00,10-11,PARK RD and CHURCH ST,43.672099,-79.384769,Non-Fatal Injury,Pedestrian,25 to 29,Major
2016,9,2016-09-30 04:00:00+00:00,19-20,EGLINTON AVE W and CHILTERN HILL RD,43.700667,-79.427036,Fatal,Pedestrian,Over 95,Fatal
2017,2,2017-02-10 05:00:00+00:00,10-11,QUEEN ST E and SHERBOURNE ST,43.654452,-79.369418,Non-Fatal Injury,Pedestrian,35 to 39,Major
2017,2,2017-02-11 05:00:00+00:00,20-21,MIDLAND  AVE and SHEPPARD  AVE E,43.785277,-79.278529,Non-Fatal Injury,Pedestrian,35 to 39,Major
2017,2,2017-02-11 05:00:00+00:00,20-21,MIDLAND  AVE and SHEPPARD  AVE E,43.785277,-79.278529,Non-Fatal Injury,Driver,65 to 69,
2017,2,2017-02-11 05:00:00+00:00,20-21,STEELES AVE W and ISLINGTON AVE,43.763838,-79.576625,Non-Fatal Injury,Driver,60 to 64,Major
2017,2,2017-02-11 05:00:00+00:00,20-21,STEELES AVE W and ISLINGTON AVE,43.763838,-79.576625,Non-Fatal Injury,Driver,15 to 19,Major
2017,2,2017-02-12 05:00:00+00:00,09-10,RICHMOND ST E and JARVIS ST,43.652632,-79.372791,Non-Fatal Injury,Driver,30 to 34,
2017,2,2017-02-12 05:00:00+00:00,09-10,RICHMOND ST E and JARVIS ST,43.652632,-79.372791,Non-Fatal Injury,Passenger,40 to 44,
2017,2,2017-02-12 05:00:00+00:00,09-10,RICHMOND ST E and JARVIS ST,43.652632,-79.372791,Non-Fatal Injury,Pedestrian,60 to 64,Major
2017,2,2017-02-13 05:00:00+00:00,15-16,FINCH AVE W and YONGE ST,43.779696,-79.415538,Non-Fatal Injury,Driver,35 to 39,
2017,2,2017-02-13 05:00:00+00:00,15-16,FINCH AVE W and YONGE ST,43.779696,-79.415538,Non-Fatal Injury,Pedestrian,50 to 54,Major
2017,2,2017-02-14 05:00:00+00:00,10-11,ISLINGTON AVE and EGLINTON AVE W,43.679766,-79.538974,Non-Fatal Injury,Driver,55 to 59,Major
2017,2,2017-02-14 05:00:00+00:00,10-11,ISLINGTON AVE and EGLINTON AVE W,43.679766,-79.538974,Non-Fatal Injury,Driver,15 to 19,Minimal
2017,2,2017-02-18 05:00:00+00:00,00-01,KIPLING AVE and NEW TORONTO ST,43.604773,-79.519672,Fatal,Passenger,30 to 34,Minor
2017,2,2017-02-18 05:00:00+00:00,00-01,KIPLING AVE and NEW TORONTO ST,43.604773,-79.519672,Fatal,Driver,30 to 34,Fatal
2017,2,2017-02-18 05:00:00+00:00,03-04,DUFFERIN ST and DUPONT ST,43.668391,-79.438991,Non-Fatal Injury,Driver,30 to 34,Major
2017,2,2017-02-18 05:00:00+00:00,03-04,DUFFERIN ST and DUPONT ST,43.668391,-79.438991,Non-Fatal Injury,Driver,45 to 49,Minor
2017,2,2017-02-18 05:00:00+00:00,03-04,DUFFERIN ST and DUPONT ST,43.668391,-79.438991,Non-Fatal Injury,Driver,50 to 54,Minimal
2017,2,2017-02-18 05:00:00+00:00,03-04,DUFFERIN ST and DUPONT ST,43.668391,-79.438991,Non-Fatal Injury,Passenger,20 to 24,Minor
2017,2,2017-02-18 05:00:00+00:00,07-08,DON VALLEY PARKWAY  S and PRINCE EDWARD VIADUCT,43.676798,-79.361957,Non-Fatal Injury,Driver,20 to 24,Major
2017,2,2017-02-18 05:00:00+00:00,22-23,UNIVERSITY AVE and QUEEN ST W,43.650778,-79.386592,Non-Fatal Injury,Driver,30 to 34,
2017,2,2017-02-18 05:00:00+00:00,22-23,UNIVERSITY AVE and QUEEN ST W,43.650778,-79.386592,Non-Fatal Injury,Other,unknown,
2017,2,2017-02-18 05:00:00+00:00,22-23,UNIVERSITY AVE and QUEEN ST W,43.650778,-79.386592,Non-Fatal Injury,Pedestrian,35 to 39,Major
2017,2,2017-02-18 05:00:00+00:00,22-23,UNIVERSITY AVE and QUEEN ST W,43.650778,-79.386592,Non-Fatal Injury,Pedestrian,35 to 39,Minor
2017,2,2017-02-19 05:00:00+00:00,10-11,KIPLING AVE and GARDINER C W KIPLING  RAMP,43.61912,-79.525974,Non-Fatal Injury,Driver,35 to 39,
2017,2,2017-02-19 05:00:00+00:00,10-11,KIPLING AVE and GARDINER C W KIPLING  RAMP,43.61912,-79.525974,Non-Fatal Injury,Motorcycle Driver,45 to 49,Major
2017,2,2017-02-19 05:00:00+00:00,10-11,KIPLING AVE and GARDINER C W KIPLING  RAMP,43.61912,-79.525974,Non-Fatal Injury,Passenger,10 to 14,
2017,2,2017-02-19 05:00:00+00:00,17-18,1000 GERRARD ST E,43.668463,-79.338725,Non-Fatal Injury,Driver,20 to 24,
2017,2,2017-02-19 05:00:00+00:00,17-18,1000 GERRARD ST E,43.668463,-79.338725,Non-Fatal Injury,Pedestrian,55 to 59,Major
2017,2,2017-02-23 05:00:00+00:00,10-11,ADELAIDE ST W and BAY ST,43.649821,-79.380771,Fatal,Pedestrian,75 to 79,Fatal
2017,2,2017-02-23 05:00:00+00:00,10-11,ADELAIDE ST W and BAY ST,43.649821,-79.380771,Fatal,Driver,20 to 24,
2017,2,2017-02-23 05:00:00+00:00,12-13,YONGE ST and NORTON AVE,43.772185,-79.413593,Non-Fatal Injury,Driver,65 to 69,
2017,2,2017-02-23 05:00:00+00:00,12-13,YONGE ST and NORTON AVE,43.772185,-79.413593,Non-Fatal Injury,Pedestrian,80 to 84,Major
2017,2,2017-02-23 05:00:00+00:00,20-21,EGLINTON AVE E and VICTORIA PARK AVE,43.724738,-79.30141,Non-Fatal Injury,Driver,25 to 29,
2017,2,2017-02-23 05:00:00+00:00,20-21,EGLINTON AVE E and VICTORIA PARK AVE,43.724738,-79.30141,Non-Fatal Injury,Pedestrian,85 to 89,Major
2017,2,2017-02-24 05:00:00+00:00,06-07,KING ST W and JAMESON AVE,43.637103,-79.435993,Non-Fatal Injury,Driver,50 to 54,
2017,2,2017-02-24 05:00:00+00:00,06-07,KING ST W and JAMESON AVE,43.637103,-79.435993,Non-Fatal Injury,Pedestrian,55 to 59,Major
2017,2,2017-02-24 05:00:00+00:00,18-19,OAKWOOD AVE and STRADER AVE,43.693427,-79.441173,Non-Fatal Injury,Driver,70 to 74,
2017,2,2017-02-24 05:00:00+00:00,18-19,OAKWOOD AVE and STRADER AVE,43.693427,-79.441173,Non-Fatal Injury,Pedestrian,25 to 29,Major
2017,2,2017-02-26 05:00:00+00:00,03-04,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Driver,20 to 24,Minimal
2017,2,2017-02-26 05:00:00+00:00,03-04,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Driver,45 to 49,Major
2017,2,2017-02-26 05:00:00+00:00,03-04,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Passenger,20 to 24,Major
2017,2,2017-02-26 05:00:00+00:00,03-04,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Passenger,20 to 24,
2017,2,2017-02-26 05:00:00+00:00,03-04,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Passenger,20 to 24,Minor
2017,2,2017-02-26 05:00:00+00:00,23-00,215 HURON ST,43.659106,-79.398532,Non-Fatal Injury,Driver,45 to 49,
2017,2,2017-02-26 05:00:00+00:00,23-00,215 HURON ST,43.659106,-79.398532,Non-Fatal Injury,Cyclist,25 to 29,Major
2017,2,2017-02-26 05:00:00+00:00,23-00,215 HURON ST,43.659106,-79.398532,Non-Fatal Injury,Passenger,20 to 24,
2017,2,2017-02-28 05:00:00+00:00,21-22,STEELES AVE E and KENNEDY RD,43.823619,-79.307025,Non-Fatal Injury,Driver,45 to 49,
2017,2,2017-02-28 05:00:00+00:00,21-22,STEELES AVE E and KENNEDY RD,43.823619,-79.307025,Non-Fatal Injury,Pedestrian,50 to 54,Major
2017,3,2017-03-04 05:00:00+00:00,10-11,SHEPPARD AVE W and MAGELLAN DR,43.7396,-79.509639,Fatal,Driver,20 to 24,
2017,3,2017-03-04 05:00:00+00:00,10-11,SHEPPARD AVE W and MAGELLAN DR,43.7396,-79.509639,Fatal,Pedestrian,5 to 9,Minor
2017,3,2017-03-04 05:00:00+00:00,10-11,SHEPPARD AVE W and MAGELLAN DR,43.7396,-79.509639,Fatal,Pedestrian,5 to 9,Fatal
2017,3,2017-03-04 05:00:00+00:00,12-13,REXDALE BLVD and RAMP TO ENTRANCE RD,43.720431,-79.61201,Fatal,Pedestrian,90 to 94,Fatal
2017,3,2017-03-04 05:00:00+00:00,12-13,REXDALE BLVD and RAMP TO ENTRANCE RD,43.720431,-79.61201,Fatal,Driver,75 to 79,
2017,3,2017-03-07 05:00:00+00:00,15-16,BLOOR ST W and KENNEDY PARK RD,43.652056,-79.471744,Fatal,Driver,30 to 34,
2017,3,2017-03-07 05:00:00+00:00,15-16,BLOOR ST W and KENNEDY PARK RD,43.652056,-79.471744,Fatal,Driver,80 to 84,
2017,3,2017-03-07 05:00:00+00:00,15-16,BLOOR ST W and KENNEDY PARK RD,43.652056,-79.471744,Fatal,Passenger,35 to 39,Fatal
2017,3,2017-03-07 05:00:00+00:00,15-16,BLOOR ST W and KENNEDY PARK RD,43.652056,-79.471744,Fatal,Driver,20 to 24,
2017,3,2017-03-07 05:00:00+00:00,15-16,BLOOR ST W and KENNEDY PARK RD,43.652056,-79.471744,Fatal,Passenger,35 to 39,
2017,3,2017-03-08 05:00:00+00:00,00-01,YONGE ST and MERTON ST,43.692683,-79.395435,Non-Fatal Injury,Driver,30 to 34,Major
2017,3,2017-03-10 05:00:00+00:00,02-03,SPADINA AV and COLLEGE ST,43.657942,-79.40002,Non-Fatal Injury,Passenger,25 to 29,Major
2017,3,2017-03-10 05:00:00+00:00,02-03,SPADINA AV and COLLEGE ST,43.657942,-79.40002,Non-Fatal Injury,Driver,35 to 39,Minor
2017,3,2017-03-10 05:00:00+00:00,08-09,LAWRENCE AVE E and CENTENNIAL RD,43.777285,-79.146533,Non-Fatal Injury,Driver,85 to 89,Major
2017,3,2017-03-10 05:00:00+00:00,08-09,LAWRENCE AVE E and CENTENNIAL RD,43.777285,-79.146533,Non-Fatal Injury,Driver,35 to 39,
2017,3,2017-03-10 05:00:00+00:00,08-09,LAWRENCE AVE E and CENTENNIAL RD,43.777285,-79.146533,Non-Fatal Injury,Passenger,45 to 49,Minor
2017,3,2017-03-10 05:00:00+00:00,08-09,LAWRENCE AVE E and CENTENNIAL RD,43.777285,-79.146533,Non-Fatal Injury,Passenger,0 to 4,Minor
2017,3,2017-03-13 04:00:00+00:00,10-11,BRIMWOOD BLVD and WELLPARK BLVD,43.81272,-79.274318,Non-Fatal Injury,Cyclist,70 to 74,Major
2017,3,2017-03-13 04:00:00+00:00,10-11,BRIMWOOD BLVD and WELLPARK BLVD,43.81272,-79.274318,Non-Fatal Injury,Driver,45 to 49,
2017,3,2017-03-13 04:00:00+00:00,14-15,CALEDONIA RD and BRIDGELAND AVE,43.722506,-79.469394,Non-Fatal Injury,Driver,30 to 34,
2017,3,2017-03-13 04:00:00+00:00,14-15,CALEDONIA RD and BRIDGELAND AVE,43.722506,-79.469394,Non-Fatal Injury,Driver,40 to 44,Major
2017,3,2017-03-15 04:00:00+00:00,16-17,BRIMLEY RD and HUNTINGWOOD DR,43.798335,-79.273326,Non-Fatal Injury,Driver,15 to 19,Minimal
2017,3,2017-03-15 04:00:00+00:00,16-17,BRIMLEY RD and HUNTINGWOOD DR,43.798335,-79.273326,Non-Fatal Injury,Driver,30 to 34,Major
2017,3,2017-03-15 04:00:00+00:00,16-17,BRIMLEY RD and HUNTINGWOOD DR,43.798335,-79.273326,Non-Fatal Injury,Driver,45 to 49,Minimal
2017,3,2017-03-15 04:00:00+00:00,16-17,BRIMLEY RD and HUNTINGWOOD DR,43.798335,-79.273326,Non-Fatal Injury,Passenger,15 to 19,
2017,3,2017-03-18 04:00:00+00:00,19-20,JARVIS ST and EARL PL,43.667636,-79.378894,Fatal,Pedestrian,60 to 64,Fatal
2017,3,2017-03-18 04:00:00+00:00,19-20,JARVIS ST and EARL PL,43.667636,-79.378894,Fatal,Driver,65 to 69,
2017,3,2017-03-19 04:00:00+00:00,01-02,2677 KIPLING  AVE,43.748488,-79.584605,Non-Fatal Injury,Driver,30 to 34,Major
2017,3,2017-03-19 04:00:00+00:00,02-03,106 YORK MILLS RD,43.745097,-79.397746,Fatal,Driver,45 to 49,Fatal
2017,3,2017-03-19 04:00:00+00:00,02-03,106 YORK MILLS RD,43.745097,-79.397746,Fatal,Driver,15 to 19,Minimal
2017,3,2017-03-21 04:00:00+00:00,08-09,LAKE SHORE BLVD E and DON ROADWAY,43.65082,-79.346919,Non-Fatal Injury,Driver,65 to 69,
2017,3,2017-03-21 04:00:00+00:00,08-09,LAKE SHORE BLVD E and DON ROADWAY,43.65082,-79.346919,Non-Fatal Injury,Cyclist,50 to 54,Major
2017,3,2017-03-21 04:00:00+00:00,09-10,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Driver,60 to 64,
2017,3,2017-03-21 04:00:00+00:00,09-10,EGLINTON AVE E and BRIMLEY RD,43.736624,-79.24805,Non-Fatal Injury,Pedestrian,75 to 79,Major
2017,3,2017-03-21 04:00:00+00:00,16-17,401 C E VICTORIA PR N RAMP and VICTORIA PARK AVE,43.766852,-79.319141,Non-Fatal Injury,Driver,50 to 54,
2017,3,2017-03-21 04:00:00+00:00,16-17,401 C E VICTORIA PR N RAMP and VICTORIA PARK AVE,43.766852,-79.319141,Non-Fatal Injury,Pedestrian,65 to 69,Major
2017,5,2017-05-04 04:00:00+00:00,20-21,NUGGET AVE and MARKHAM RD,43.798484,-79.241008,Non-Fatal Injury,Pedestrian,65 to 69,Major
2017,3,2017-03-22 04:00:00+00:00,14-15,CARLAW AVE and RIVERDALE AVE,43.670687,-79.343982,Non-Fatal Injury,Pedestrian,60 to 64,Major
2017,3,2017-03-22 04:00:00+00:00,14-15,CARLAW AVE and RIVERDALE AVE,43.670687,-79.343982,Non-Fatal Injury,Driver,unknown,
2017,3,2017-03-23 04:00:00+00:00,06-07,MARTIN GROVE RD and BRUNELLO GT,43.755927,-79.601611,Non-Fatal Injury,Driver,55 to 59,Major
2017,3,2017-03-23 04:00:00+00:00,06-07,MARTIN GROVE RD and BRUNELLO GT,43.755927,-79.601611,Non-Fatal Injury,Driver,25 to 29,Minimal
2016,11,2016-11-07 05:00:00+00:00,09-10,AVENUE RD and ROXBOROUGH ST W,43.676688,-79.397388,Non-Fatal Injury,Driver,55 to 59,
2017,5,2017-05-29 04:00:00+00:00,13-14,OAKWOOD AVE and VAUGHAN RD,43.692584,-79.440807,Non-Fatal Injury,Motorcycle Driver,35 to 39,Major
2017,7,2017-07-31 04:00:00+00:00,07-08,SHERBOURNE ST and DUNDAS ST E,43.658221,-79.37099,Fatal,Driver,25 to 29,
2017,5,2017-05-04 04:00:00+00:00,21-22,MIDLAND AVE and TREEWOOD ST,43.753573,-79.265743,Non-Fatal Injury,Passenger,0 to 4,Minor
2016,9,2016-09-30 04:00:00+00:00,19-20,EGLINTON AVE W and CHILTERN HILL RD,43.700667,-79.427036,Fatal,Driver,40 to 44,
2016,11,2016-11-07 05:00:00+00:00,09-10,AVENUE RD and ROXBOROUGH ST W,43.676688,-79.397388,Non-Fatal Injury,Driver,50 to 54,Minor
2017,7,2017-07-31 04:00:00+00:00,13-14,MARTIN GROVE RD and WESTHUMBER  BLVD,43.725955,-79.586673,Non-Fatal Injury,Passenger,65 to 69,Minimal
2017,5,2017-05-04 04:00:00+00:00,21-22,MIDLAND AVE and TREEWOOD ST,43.753573,-79.265743,Non-Fatal Injury,Passenger,25 to 29,Major
2017,5,2017-05-30 04:00:00+00:00,13-14,960 LAWRENCE AVE W,43.71353,-79.457065,Non-Fatal Injury,Driver,70 to 74,Major
2016,12,2016-12-14 05:00:00+00:00,17-18,QUEENS QY W and YORK ST,43.639723,-79.380908,Non-Fatal Injury,Driver,65 to 69,
2017,7,2017-07-31 04:00:00+00:00,13-14,MARTIN GROVE RD and WESTHUMBER  BLVD,43.725955,-79.586673,Non-Fatal Injury,Driver,25 to 29,Major
2017,5,2017-05-04 04:00:00+00:00,21-22,MIDLAND AVE and TREEWOOD ST,43.753573,-79.265743,Non-Fatal Injury,Driver,40 to 44,Minor
2017,5,2017-05-30 04:00:00+00:00,13-14,960 LAWRENCE AVE W,43.71353,-79.457065,Non-Fatal Injury,Driver,65 to 69,
